id,name,localId,rarity,supertype,subtypes,set,tp_updated,tp_unit,cm_updated,cm_unit,cm_idProduct,cm_avg,cm_low,cm_trend,cm_avg1,cm_avg7,cm_avg30,cm_avg_holo,cm_low_holo,cm_trend_holo,cm_avg1_holo,cm_avg7_holo,cm_avg30_holo,tp_holofoil_productId,tp_holofoil_lowPrice,tp_holofoil_midPrice,tp_holofoil_highPrice,tp_holofoil_marketPrice,tp_holofoil_directLowPrice,tp_normal_productId,tp_normal_lowPrice,tp_normal_midPrice,tp_normal_highPrice,tp_normal_marketPrice,tp_normal_directLowPrice,tp_reverse_holofoil_productId,tp_reverse_holofoil_lowPrice,tp_reverse_holofoil_midPrice,tp_reverse_holofoil_highPrice,tp_reverse_holofoil_marketPrice,tp_reverse_holofoil_directLowPrice,tp_1st_edition_productId,tp_1st_edition_lowPrice,tp_1st_edition_midPrice,tp_1st_edition_highPrice,tp_1st_edition_marketPrice,tp_1st_edition_directLowPrice,tp_unlimited_productId,tp_unlimited_lowPrice,tp_unlimited_midPrice,tp_unlimited_highPrice,tp_unlimited_marketPrice,tp_unlimited_directLowPrice
sv02-063,Pikachu ex,063,Double rare,,,Paldea Evolved,2026-07-15T18:05:05.873Z,USD,2026-07-15T18:05:08.182Z,EUR,715538.0,2.02,0.45,1.84,2.19,2.03,2.0,,,0.0,,,,497474.0,1.96,4.66,15.0,4.14,3.99,,,,,,,,,,,,,,,,,,,,,,,,
swsh1-65,Pikachu,65,Common,,,Sword & Shield,2026-07-15T18:05:05.796Z,USD,2026-07-15T18:05:08.182Z,EUR,436459.0,1.26,0.02,1.62,2.49,1.42,1.21,6.57,1.99,5.72,3.25,5.53,5.71,,,,,,,208362.0,0.01,0.67,44.0,0.67,,208362.0,0.89,2.94,96.95,3.07,1.98,,,,,,,,,,,,
sm12-66,Pikachu,66,Common,,,Cosmic Eclipse,2026-07-15T18:05:05.780Z,USD,2026-07-15T18:05:08.182Z,EUR,398534.0,152.34,25.0,31.5,50.0,116.0,175.65,,,39.13,35.0,34.14,47.11,,,,,,,201241.0,1.15,1.97,4321.0,1.9,1.79,201241.0,3.5,9.15,98.99,8.5,10.99,,,,,,,,,,,,
neo1-70,Pikachu,70,Common,,,Neo Genesis,2026-07-15T18:05:05.050Z,USD,2026-07-15T18:05:08.182Z,EUR,274470.0,5.6,0.05,5.44,3.25,5.91,5.39,,,1.18,1.99,0.98,0.98,,,,,,,,,,,,,,,,,,,88072.0,18.52,36.97,260.0,35.36,100.0,88072.0,3.85,7.0,24276.22,10.48,5.09
dp7-70,Pikachu,70,Common,,,Stormfront,2026-07-15T18:05:05.573Z,USD,2026-07-15T18:05:08.182Z,EUR,278368.0,4.14,0.15,5.42,9.0,3.8,3.87,35.0,4.98,18.7,32.5,24.72,17.64,,,,,,,88090.0,6.5,11.43,150.0,11.81,14.95,88090.0,35.0,39.0,764.9,53.0,,,,,,,,,,,,,
dp5-70,Pikachu,70,Common,,,Majestic Dawn,2026-07-15T18:05:05.561Z,USD,2026-07-15T18:05:08.182Z,EUR,278119.0,1.1,0.1,1.56,1.7,1.3,1.22,53.02,5.49,20.96,9.0,25.9,17.19,,,,,,,88088.0,2.95,6.4,41.94,8.4,,88088.0,50.0,64.0,150.0,65.0,,,,,,,,,,,,,
pl4-71,Pikachu,71,Common,,,Arceus,2026-07-15T18:05:05.592Z,USD,2026-07-15T18:05:08.182Z,EUR,278943.0,2.75,0.19,3.11,0.4,3.6,2.68,33.13,9.95,21.66,19.95,29.7,25.4,,,,,,,88094.0,3.98,6.26,41.86,6.44,,88094.0,85.0,112.48,125.0,35.0,,,,,,,,,,,,,
ex2-72,Pikachu,72,Common,,,Sandstorm,2026-07-15T18:05:05.129Z,USD,2026-07-15T18:05:08.182Z,EUR,275849.0,5.56,0.5,7.32,2.77,6.93,5.46,104.47,1.5,50.02,39.9,53.86,38.91,,,,,,,88073.0,7.53,12.68,61.2,12.17,,88073.0,109.95,666.9,999.99,124.3,,,,,,,,,,,,,
ex6-74,Pikachu,74,Common,,,FireRed & LeafGreen,2026-07-15T18:05:05.148Z,USD,2026-07-15T18:05:08.182Z,EUR,276250.0,8.43,1.0,9.3,18.0,12.27,8.64,84.79,15.5,67.18,81.98,72.6,52.08,,,,,,,88078.0,6.94,10.89,89.9,9.18,,88078.0,199.99,279.99,369.99,111.17,,,,,,,,,,,,,
hgss1-78,Pikachu,78,Common,,,HeartGold SoulSilver,2026-07-15T18:05:05.599Z,USD,2026-07-15T18:05:08.182Z,EUR,279050.0,4.07,0.15,4.26,4.47,3.87,3.89,53.52,2.0,25.13,24.29,32.3,21.86,,,,,,,88095.0,6.0,11.0,108.44,11.86,9.27,88095.0,100.0,106.99,108.99,43.33,,,,,,,,,,,,,
ex13-78,Pikachu,78,Common,,,Holon Phantoms,2026-07-15T18:05:05.190Z,USD,2026-07-15T18:05:08.182Z,EUR,277048.0,8.42,0.4,7.84,12.0,4.37,7.23,80.44,29.99,75.88,29.99,77.13,56.98,,,,,,,88082.0,5.68,11.26,99.99,10.69,95.42,88082.0,204.0,305.64,6999.9,170.0,379.99,,,,,,,,,,,,
ex13-79,Pikachu δ,79,Common,,,Holon Phantoms,,,2026-07-15T18:05:08.182Z,EUR,277049.0,6.11,1.0,4.2,4.43,5.48,6.29,134.83,40.0,102.48,180.0,124.0,85.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gym1-81,Lt. Surge's Pikachu,81,Common,,,Gym Heroes,2026-07-15T18:05:04.973Z,USD,2026-07-15T18:05:08.182Z,EUR,274217.0,6.88,0.5,9.18,5.25,7.7,7.1,,,1.5,1.5,3.25,3.25,,,,,,,,,,,,,,,,,,,86859.0,14.5,24.99,122.5,23.7,,86859.0,2.49,5.62,107.33,6.77,19.88
A2b-082,Pikachu ex,082,Two Star,,,Shining Revelry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecard3-84,Pikachu,84,Common,,,Skyridge,2026-07-15T18:05:05.122Z,USD,2026-07-15T18:05:08.182Z,EUR,275342.0,95.11,14.5,82.57,17.98,27.8,62.92,292.19,334.95,388.36,150.0,251.57,286.94,,,,,,,88074.0,334.0,350.75,1006.78,122.33,999.99,88074.0,899.99,899.99,899.99,350.0,,,,,,,,,,,,,
gym2-84,Lt. Surge's Pikachu,84,Common,,,Gym Challenge,2026-07-15T18:05:04.992Z,USD,2026-07-15T18:05:08.182Z,EUR,274352.0,9.69,1.0,11.48,4.0,12.6,9.66,,,0.0,,,,,,,,,,,,,,,,,,,,,,86860.0,17.0,24.0,249.4,22.93,,86860.0,5.9,10.4,249.89,10.35,8.24
svp-085,Pikachu with Grey Felt Hat,085,Promo,,,SVP Black Star Promos,,,2026-07-15T18:05:08.182Z,EUR,735302.0,987.17,10.0,465.97,10.0,562.17,773.52,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lc-86,Pikachu,86,Common,,,Legendary Collection,2026-07-15T18:05:05.101Z,USD,2026-07-15T18:05:08.182Z,EUR,274851.0,42.97,0.49,45.49,2.42,4.54,30.35,634.0,520.0,507.12,750.0,526.71,348.41,,,,,,,88075.0,2.0,4.74,78.44,6.24,78.44,88075.0,1649.99,3324.99,4999.99,799.99,,,,,,,,,,,,,
swsh8-86,Pikachu V,86,Holo Rare V,,,Fusion Strike,2026-07-15T18:05:05.840Z,USD,2026-07-15T18:05:08.182Z,EUR,582411.0,2.75,1.0,2.71,2.0,2.8,2.81,,,0.0,,,,253241.0,1.98,3.99,50.0,3.78,,,,,,,,,,,,,,,,,,,,,,,,,
base4-87,Pikachu,87,Common,,,Base Set 2,2026-07-15T18:05:04.950Z,USD,2026-07-15T18:05:08.182Z,EUR,274010.0,4.82,0.49,4.44,1.22,2.13,4.13,,,2.05,2.05,3.0,3.0,,,,,,,42538.0,0.97,2.23,4321.0,2.77,,,,,,,,,,,,,,,,,,,
svp-088,Pikachu,088,Promo,,,SVP Black Star Promos,,,2026-07-15T18:05:08.182Z,EUR,751813.0,36.5,14.99,37.91,42.0,40.63,36.64,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2b-092,Pikachu ex,092,Two Star,,,Shining Revelry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ex12-93,Pikachu δ,93,Rare,,,Legend Maker,,,2026-07-15T18:05:08.182Z,EUR,276970.0,90.96,14.95,65.3,104.99,89.93,124.63,,40.0,53.63,19.99,45.13,32.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dp2-94,Pikachu,94,Common,,,Mysterious Treasures,2026-07-15T18:05:05.301Z,USD,2026-07-15T18:05:08.182Z,EUR,277723.0,5.09,0.4,6.83,9.37,6.23,6.04,11.18,6.0,9.2,18.0,11.27,15.21,,,,,,,88086.0,10.0,16.75,69.68,21.41,,88086.0,23.99,47.5,352.89,43.99,,,,,,,,,,,,,
A1-094,Pikachu,094,One Diamond,,,Genetic Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1-096,Pikachu ex,096,Four Diamond,,,Genetic Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
svp-101,Pikachu,101,Promo,,,SVP Black Star Promos,,,2026-07-15T18:05:08.182Z,EUR,740411.0,39.34,15.0,28.56,40.0,27.46,36.34,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ex13-104,Pikachu Star,104,Rare,,,Holon Phantoms,2026-07-15T18:05:05.190Z,USD,2026-07-15T18:05:08.182Z,EUR,277048.0,8.42,0.4,7.84,12.0,4.37,7.23,80.44,29.99,75.88,29.99,77.13,56.98,88111.0,6997.84,6997.84,6997.84,3200.0,,,,,,,,,,,,,,,,,,,,,,,,,
svp-106,Pikachu ex,106,Promo,,,SVP Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xy12-110,Flying Pikachu,110,Secret Rare,,,Evolutions,2026-07-15T18:05:05.716Z,USD,2026-07-15T18:05:08.182Z,EUR,293472.0,12.72,2.45,9.3,4.25,10.35,12.92,,,10.69,5.0,14.05,6.62,,,,,,,124123.0,5.5,8.95,149.97,8.37,9.42,,,,,,,,,,,,,,,,,,
xy12-111,Surfing Pikachu,111,Secret Rare,,,Evolutions,2026-07-15T18:05:05.716Z,USD,2026-07-15T18:05:08.182Z,EUR,293473.0,13.1,3.0,11.77,5.0,14.68,13.07,,,10.72,7.99,9.17,6.16,,,,,,,124124.0,5.63,10.78,196.78,11.02,196.78,,,,,,,,,,,,,,,,,,
pl2-112,Pikachu,112,Rare,,,Rising Rivals,2026-07-15T18:05:05.585Z,USD,2026-07-15T18:05:08.182Z,EUR,278686.0,71.84,12.0,59.29,25.0,56.73,59.09,,60.0,35.03,44.99,37.28,25.19,88091.0,180.0,326.86,2410.0,323.07,,,,,,,,,,,,,,,,,,,,,,,,,
pl2-113,Flying Pikachu,113,Rare,,,Rising Rivals,2026-07-15T18:05:05.585Z,USD,2026-07-15T18:05:08.182Z,EUR,278687.0,34.82,7.99,18.21,15.24,30.0,75.64,,11.99,24.46,7.5,22.56,17.17,85535.0,115.0,217.82,1198.5,127.04,140.0,,,,,,,,,,,,,,,,,,,,,,,,
pl2-114,Surfing Pikachu,114,Rare,,,Rising Rivals,2026-07-15T18:05:05.585Z,USD,2026-07-15T18:05:08.182Z,EUR,278688.0,68.26,8.99,83.16,33.0,65.24,81.47,28.0,20.0,34.27,28.0,31.13,15.86,89644.0,400.0,1272.33,3103.03,310.5,1275.02,,,,,,,,,,,,,,,,,,,,,,,,
bw1-115,Pikachu,115,Secret Rare,,,Black & White,2026-07-15T18:05:05.619Z,USD,2026-07-15T18:05:08.182Z,EUR,279853.0,71.49,11.99,78.58,165.0,74.98,62.27,,,16.08,4.0,7.99,17.53,88101.0,122.63,180.97,779.5,136.25,,,,,,,,,,,,,,,,,,,,,,,,,
pl3-120,Pikachu,120,Common,,,Supreme Victors,,,2026-07-15T18:05:08.182Z,EUR,278811.0,3.38,0.3,4.62,8.9,6.13,3.46,72.49,10.0,35.0,129.99,36.29,24.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecard1-124,Pikachu,124,Common,,,Expedition Base Set,2026-07-15T18:05:05.109Z,USD,2026-07-15T18:05:08.182Z,EUR,274999.0,12.34,1.3,14.84,5.0,11.2,9.99,88.94,5.0,64.22,19.99,72.09,45.36,,,,,,,88076.0,13.49,23.76,248.5,23.54,33.49,88076.0,499.99,904.9,1309.8,99.49,,,,,,,,,,,,,
sv04.5-131,Pikachu,131,Shiny rare,,,Paldean Fates,2026-07-15T18:05:05.901Z,USD,2026-07-15T18:05:08.182Z,EUR,751670.0,57.82,28.0,141.98,69.98,142.19,73.58,,,0.0,,,,534522.0,74.99,92.32,506.48,86.86,80.99,,,,,,,,,,,,,,,,,,,,,,,,
swsh9-157,Pikachu V,157,Ultra Rare,,,Brilliant Stars,2026-07-15T18:05:05.844Z,USD,2026-07-15T18:05:08.182Z,EUR,608703.0,23.9,5.99,22.52,21.94,22.36,24.07,,,0.0,,,,263876.0,19.67,28.81,4321.0,25.88,31.99,,,,,,,,,,,,,,,,,,,,,,,,
swsh12.5-160,Pikachu,160,Secret Rare,,,Crown Zenith,2026-07-15T18:05:05.863Z,USD,2026-07-15T18:05:08.182Z,EUR,691879.0,68.34,29.99,63.58,57.83,73.04,71.8,,,0.0,,,,478103.0,43.69,58.74,250.0,50.66,52.98,,,,,,,,,,,,,,,,,,,,,,,,
sm9-162,Pikachu & Zekrom GX,162,Ultra Rare,,,Team Up,2026-07-15T18:05:05.760Z,USD,2026-07-15T18:05:08.182Z,EUR,369087.0,280.84,25.0,215.7,165.0,268.23,151.5,,,36.7,32.0,37.42,26.65,183805.0,115.32,154.95,1209.8,147.9,,,,,,,,,,,,,,,,,,,,,,,,,
swsh4-170,Pikachu V,170,Ultra Rare,,,Vivid Voltage,2026-07-15T18:05:05.812Z,USD,2026-07-15T18:05:08.182Z,EUR,512560.0,32.33,10.99,34.34,40.0,32.07,34.92,,,73.85,70.0,80.29,76.41,226431.0,38.0,48.1,198.81,46.67,48.57,,,,,,,,,,,,,,,,,,,,,,,,
sv03.5-173,Pikachu,173,Illustration rare,,,151,2026-07-15T18:05:05.880Z,USD,2026-07-15T18:05:08.182Z,EUR,733768.0,96.91,40.0,97.14,72.0,93.33,93.83,,,0.0,,,,513721.0,71.97,105.0,10000.0,95.64,81.92,,,,,,,,,,,,,,,,,,,,,,,,
sv08.5-179,Pikachu ex,179,Hyper rare,,,Prismatic Evolutions,2026-07-15T18:05:05.958Z,USD,2026-07-15T18:05:08.182Z,EUR,805573.0,58.75,25.12,88.28,45.0,138.35,76.21,,,0.0,,,,610534.0,62.0,80.23,593.0,75.19,67.99,,,,,,,,,,,,,,,,,,,,,,,,
sm9-184,Pikachu & Zekrom GX,184,Secret Rare,,,Team Up,2026-07-15T18:05:05.760Z,USD,2026-07-15T18:05:08.182Z,EUR,369109.0,97.48,21.9,165.0,130.0,112.79,124.47,,,122.11,75.0,128.43,57.22,183806.0,233.23,250.59,894.21,233.23,,,,,,,,,,,,,,,,,,,,,,,,,
swsh4-188,Pikachu VMAX,188,Secret Rare,,,Vivid Voltage,2026-07-15T18:05:05.812Z,USD,2026-07-15T18:05:08.182Z,EUR,512650.0,160.34,60.0,150.03,107.5,144.05,159.82,,,299.11,265.0,304.37,294.87,226434.0,180.49,215.96,1222.8,198.04,215.94,,,,,,,,,,,,,,,,,,,,,,,,
svp-190,Pikachu,190,Promo,,,SVP Black Star Promos,,,2026-07-15T18:05:08.182Z,EUR,784938.0,64.95,63.95,88.97,64.95,101.39,71.52,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
svp-214,Pikachu,214,Promo,,,SVP Black Star Promos,,,2026-07-15T18:05:08.182Z,EUR,810398.0,32.95,12.5,31.59,23.0,39.37,33.8,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sv08-219,Pikachu ex,219,Ultra Rare,,,Surging Sparks,2026-07-15T18:05:05.955Z,USD,2026-07-15T18:05:08.182Z,EUR,794592.0,35.07,12.5,30.55,25.99,26.84,36.81,,,0.0,,,,590026.0,27.4,34.0,202.4,30.41,33.66,,,,,,,,,,,,,,,,,,,,,,,,
svp-225,Pikachu,225,Promo,,,SVP Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sv08-238,Pikachu ex,238,Special illustration rare,,,Surging Sparks,2026-07-15T18:05:05.955Z,USD,2026-07-15T18:05:08.182Z,EUR,794611.0,318.3,175.0,280.97,297.5,286.21,317.71,,,0.0,,,,590027.0,299.99,380.24,4321.0,355.34,350.0,,,,,,,,,,,,,,,,,,,,,,,,
sm12-241,Pikachu,241,Secret Rare,,,Cosmic Eclipse,2026-07-15T18:05:05.780Z,USD,2026-07-15T18:05:08.182Z,EUR,398534.0,152.34,25.0,31.5,50.0,116.0,175.65,,,39.13,35.0,34.14,47.11,201352.0,146.69,238.16,1397.26,226.3,200.0,,,,,,,,,,,,,,,,,,,,,,,,
sv08-247,Pikachu ex,247,Hyper rare,,,Surging Sparks,2026-07-15T18:05:05.955Z,USD,2026-07-15T18:05:08.182Z,EUR,794621.0,76.09,45.99,59.88,52.33,53.65,74.03,,,0.0,,,,593169.0,77.94,98.68,568.7,93.89,120.0,,,,,,,,,,,,,,,,,,,,,,,,
A1-259,Pikachu ex,259,Two Star,,,Genetic Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
me02.5-276,Pikachu ex,276,Special illustration rare,,,Ascended Heroes,2026-07-15T18:05:06.043Z,USD,2026-07-15T18:05:08.182Z,EUR,869888.0,1039.28,500.0,983.11,550.0,1327.07,1098.82,,,0.0,,,,676088.0,1079.9,1419.94,5000.0,1237.74,1274.99,,,,,,,,,,,,,,,,,,,,,,,,
me02.5-277,Pikachu ex,277,Special illustration rare,,,Ascended Heroes,2026-07-15T18:05:06.043Z,USD,2026-07-15T18:05:08.182Z,EUR,869887.0,369.07,194.94,318.89,194.99,482.0,355.81,,,0.0,,,,676089.0,380.98,452.71,1824.2,423.05,,,,,,,,,,,,,,,,,,,,,,,,,
A1-281,Pikachu ex,281,Three Star,,,Genetic Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1-285,Pikachu ex,285,Crown,,,Genetic Apex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1-321,Pikachu ex,321,Two Shiny,,,Mega Rising,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bwp-BW54,Pikachu,BW54,Common,,,BW Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bwp-BW77,Pikachu,BW77,Common,,,BW Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dpp-DP16,Pikachu,DP16,Common,,,DP Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swsh12.5gg-GG30,Pikachu,GG30,Rare,,,Crown Zenith Galarian Gallery,,,2026-07-15T18:05:08.182Z,EUR,691909.0,62.04,30.0,60.46,59.49,55.39,61.18,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hgssp-HGSS03,Pikachu,HGSS03,Common,,,HGSS Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g1-RC29,Pikachu,RC29,Ultra Rare,,,Generations,,,2026-07-15T18:05:08.182Z,EUR,288464.0,3.61,0.6,3.46,3.31,3.07,3.6,18.02,2.5,19.72,3.45,19.31,13.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bw11-RC7,Pikachu,RC7,Uncommon,,,Legendary Treasures,,,2026-07-15T18:05:08.182Z,EUR,281142.0,91.28,30.0,59.98,60.0,79.11,57.21,52.79,30.0,54.26,80.0,58.99,40.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smp-SM04,Pikachu,SM04,Promo,,,SM Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smp-SM108,Ash's Pikachu,SM108,Promo,,,SM Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smp-SM109,Ash's Pikachu,SM109,Promo,,,SM Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smp-SM110,Ash's Pikachu,SM110,Promo,,,SM Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smp-SM111,Ash's Pikachu,SM111,Promo,,,SM Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smp-SM112,Ash's Pikachu,SM112,Promo,,,SM Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smp-SM113,Ash's Pikachu,SM113,Promo,,,SM Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smp-SM114,Ash's Pikachu,SM114,Promo,,,SM Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smp-SM157,Pikachu,SM157,Promo,,,SM Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smp-SM162,Pikachu,SM162,Promo,,,SM Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smp-SM168,Pikachu & Zekrom GX,SM168,Promo,,,SM Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smp-SM170,Detective Pikachu,SM170,Promo,,,SM Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smp-SM183,Pikachu,SM183,Promo,,,SM Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smp-SM190,Detective Pikachu,SM190,Promo,,,SM Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smp-SM194,Detective Pikachu,SM194,Promo,,,SM Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smp-SM206,Pikachu,SM206,Promo,,,SM Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smp-SM227,Pikachu,SM227,Promo,,,SM Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smp-SM232,Pikachu GX,SM232,Promo,,,SM Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smp-SM234,Pikachu,SM234,Promo,,,SM Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smp-SM248,Pikachu & Zekrom GX,SM248,Promo,,,SM Black Star Promos,2026-07-15T18:05:05.722Z,USD,,,,,,,,,,,,,,,,253397.0,35.0,45.16,5000.0,40.16,40.49,,,,,,,,,,,,,,,,,,,,,,,,
smp-SM76,Pikachu,SM76,Promo,,,SM Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smp-SM81,Pikachu,SM81,Promo,,,SM Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smp-SM86,Pikachu,SM86,Promo,,,SM Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smp-SM98,Pikachu,SM98,Promo,,,SM Black Star Promos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swshp-SWSH020,Pikachu,SWSH020,Promo,,,SWSH Black Star Promos,,,2026-07-15T18:05:08.182Z,EUR,461594.0,99.73,25.0,139.56,140.0,145.49,85.12,,,29.71,33.95,30.91,37.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swshp-SWSH039,Pikachu,SWSH039,Promo,,,SWSH Black Star Promos,,,2026-07-15T18:05:08.182Z,EUR,461594.0,99.73,25.0,139.56,140.0,145.49,85.12,,,29.71,33.95,30.91,37.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swshp-SWSH061,Pikachu V,SWSH061,Promo,,,SWSH Black Star Promos,2026-07-15T18:05:05.784Z,USD,2026-07-15T18:05:08.182Z,EUR,496545.0,7.14,3.49,7.15,6.45,7.62,7.15,,,5.72,5.99,5.68,6.67,232434.0,1.19,2.49,20.0,2.16,2.25,,,,,,,,,,,,,,,,,,,,,,,,
swshp-SWSH062,Pikachu VMAX,SWSH062,Promo,,,SWSH Black Star Promos,,,2026-07-15T18:05:08.182Z,EUR,576730.0,17.14,6.99,36.54,21.85,26.06,22.11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swshp-SWSH063,Pikachu V,SWSH063,Promo,,,SWSH Black Star Promos,,,2026-07-15T18:05:08.182Z,EUR,461594.0,99.73,25.0,139.56,140.0,145.49,85.12,,,29.71,33.95,30.91,37.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swshp-SWSH074,Special Delivery Pikachu,SWSH074,Promo,,,SWSH Black Star Promos,,,2026-07-15T18:05:08.182Z,EUR,516369.0,1411.83,539.99,901.83,3100.0,835.69,515.0,,,478.31,295.0,377.32,240.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swshp-SWSH139,Pikachu V-UNION,SWSH139,Promo,,,SWSH Black Star Promos,,,2026-07-15T18:05:08.182Z,EUR,576738.0,9.24,5.49,9.44,5.89,7.68,9.34,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swshp-SWSH140,Pikachu V-UNION,SWSH140,Promo,,,SWSH Black Star Promos,,,2026-07-15T18:05:08.182Z,EUR,576738.0,9.24,5.49,9.44,5.89,7.68,9.34,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swshp-SWSH141,Pikachu V-UNION,SWSH141,Promo,,,SWSH Black Star Promos,,,2026-07-15T18:05:08.182Z,EUR,576738.0,9.24,5.49,9.44,5.89,7.68,9.34,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swshp-SWSH142,Pikachu V-UNION,SWSH142,Promo,,,SWSH Black Star Promos,,,2026-07-15T18:05:08.182Z,EUR,576738.0,9.24,5.49,9.44,5.89,7.68,9.34,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swshp-SWSH143,Pikachu V,SWSH143,Promo,,,SWSH Black Star Promos,,,2026-07-15T18:05:08.182Z,EUR,461594.0,99.73,25.0,139.56,140.0,145.49,85.12,,,29.71,33.95,30.91,37.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swshp-SWSH145,Pikachu V,SWSH145,Promo,,,SWSH Black Star Promos,,,2026-07-15T18:05:08.182Z,EUR,461594.0,99.73,25.0,139.56,140.0,145.49,85.12,,,29.71,33.95,30.91,37.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
